Error ROE ID,Firm ROE ID,Error Code,Error Reason,Error Type,Repair Status,CAT Reporter CRD,CAT Reporter IMID,Submitter ID,Order ID,Order Key Date,Trade ID,Trade Key Date,Fulfillment ID,Fulfillment Key Date,Quote ID,Quote Key Date,Allocation ID,Allocation Key Date,Symbol,Option ID,Event Type,Event Timestamp,Seq No,Side,Price,Quantity,Sender IMID,Receiver IMID,Destination,Routed Order ID,Session,Tape Trade ID,Parent Order ID,Parent Order Key Date,Prior Order ID,Prior Order Key Date,Prior Fulfillment ID,Prior Fill Key Date,Prior Quote ID,Prior Quote Key Date,Prior Allocation ID,Prior Allocation Key Date,Routing Party,Exchange,Reporting Side Executing MPID,Reporting Side Trade ID,Contra Side Executing MPID,Contra Side Trade ID,Market Center ID,Firm Designated ID,Repair Timestamp,Repaired By,Repair Type,Repair Org. ID,Repair Source,Correction Due,File Name
,,,,,,,,,,,,,,,,,,,HBANL,,EOA,20240520 105659.840085127,,Bu,24.82,100,VCVW,NYSE,VCW52500169001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OPP PRA,,EOA,20240520 154638.956539991,,Bu,18.82,100,VCVW,NYSE,VCW52500287405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BH,,EOA,20240520 155006.779052805,,Se,197.71,10,VCVW,NYSE,VCW52500289466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ZKH,,EOA,20240520 131550.937933609,,Sh,11.57,100,VCVW,NYSE,VCW52500226899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ENO,,EOA,20240520 115211.394282828,,Bu,22.97,100,VCVW,NYSE,VCW52500199253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFRD,,EOA,20240520 100544.206035845,,Sh,125.64,10,VCVW,NYSE,VCW52500131815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BIGZ,,EOA,20240520 115657.559434100,,Bu,7.68,1000,VCVW,NYSE,VCW52500201366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATH PRB,,EOA,20240520 102818.832817322,,Sh,21.63,100,VCVW,NYSE,VCW52500148881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MGR,,EOA,20240520 140851.926111714,,Bu,22.42,500,VCVW,NYSE,VCW52500248194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EFC PRA,,EOA,20240520 100739.920594647,,Bu,24.23,100,VCVW,NYSE,VCW52500133550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ESGRO,,EOA,20240520 093028.463519066,,Bu,24.29,100,VCVW,NYSE,VCW52500094333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VEL,,EOA,20240520 102150.513051788,,Bu,17.95,14,VCVW,NYSE,VCW52500144465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MTB PRJ,,EOA,20240520 104221.207098287,,Se,25.29,500,VCVW,NYSE,VCW52500159089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GME,,EOA,20240520 093354.946340094,,Se,21.77,1000,VCVW,NYSE,VCW52500099510,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEY PRI,,EOA,20240520 095908.443762205,,Bu,23.62,100,VCVW,NYSE,VCW52500125654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATCO PRD,,EOA,20240520 120527.438590235,,Se,24.76,100,VCVW,NYSE,VCW52500204804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ANRO,,EOA,20240520 104339.677111823,,Se,12.41,100,VCVW,NYSE,VCW52500159960,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATRI,,EOA,20240520 110341.438692536,,Bu,468.5,35,VCVW,NYSE,VCW52500173222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MGRE,,EOA,20240520 104021.357071461,,Bu,25.42,300,VCVW,NYSE,VCW52500157369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MITT PRA,,EOA,20240520 093150.756981571,,Se,20.9,100,VCVW,NYSE,VCW52500096667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BH,,EOA,20240520 130651.336181870,,Se,198.15,10,VCVW,NYSE,VCW52500223699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AC,,EOA,20240520 154840.186385097,,Se,34.25,1,VCVW,NYSE,VCW52500288490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF PRN,,EOA,20240520 122937.218486901,,Bu,16.69,100,VCVW,NYSE,VCW52500212419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WIRE,,EOA,20240520 094325.080437634,,Bu,280.26,50,VCVW,NYSE,VCW52500109800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTFCM,,EOA,20240520 111938.342171029,,Bu,24.17,200,VCVW,NYSE,VCW52500182388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SWI,,EOA,20240520 092926.915084252,,Bu,11.88,200,VCVW,NYSE,VCW52500092078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,USB PRR,,EOA,20240520 130822.137199755,,Sh,17.64,100,VCVW,NYSE,VCW52500224204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MTB PRJ,,EOA,20240520 093504.913994548,,Se,25.69,2000,VCVW,NYSE,VCW52500100784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OPP PRA,,EOA,20240520 154636.313908030,,Bu,18.79,100,VCVW,NYSE,VCW52500287360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BW PRA,,EOA,20240520 093550.754454424,,Bu,11.08,100,VCVW,NYSE,VCW52500101746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HCI,,EOA,20240520 154125.619038369,,Se,101.49,50,VCVW,NYSE,VCW52500284598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCHW PRJ,,EOA,20240520 094614.052371941,,Bu,19.82,300,VCVW,NYSE,VCW52500112638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CEE,,EOA,20240520 113939.311789302,,Bu,10.07,100,VCVW,NYSE,VCW52500192823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TQQQ,,EOA,20240520 150033.014458920,,Bu,,5,VCVW,NYSE,VCW52500266661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EQH PRA,,EOA,20240520 103721.706303292,,Se,22.21,100,VCVW,NYSE,VCW52500155135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BODI,,EOA,20240520 152031.337719153,,Bu,8.96,100,VCVW,NYSE,VCW52500274314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MHD,,EOA,20240520 091741.463765237,,Bu,11.77,100,VCVW,NYSE,VCW52500083428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CYCCP,,EOA,20240520 134413.971866859,,Se,8.7,24,VCVW,NYSE,VCW52500238107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRO,,EOA,20240520 095048.337564585,,Se,19.01,533,VCVW,NYSE,VCW52500117140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNTY,,EOA,20240520 093518.513969923,,Bu,29.86,24,VCVW,NYSE,VCW52500101115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRO,,EOA,20240520 135835.973590707,,Se,18.99,154,VCVW,NYSE,VCW52500244143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HFRO PRA,,EOA,20240520 155124.069457227,,Se,19.06,105,VCVW,NYSE,VCW52500290732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMSD,,EOA,20240520 103515.719079680,,Se,24.31,100,VCVW,NYSE,VCW52500153783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AC,,EOA,20240520 154815.358101233,,Bu,34.01,100,VCVW,NYSE,VCW52500288291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SREA,,EOA,20240520 140958.296838267,,Se,24.16,100,VCVW,NYSE,VCW52500248712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NAZ,,EOA,20240520 103011.803198887,,Sh,10.97,100,VCVW,NYSE,VCW52500150181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FITBP,,EOA,20240520 094530.213873831,,Bu,23.58,100,VCVW,NYSE,VCW52500111952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CGC,,EOA,20240520 101059.336746904,,Bu,10.33,100,VCVW,NYSE,VCW52500136255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SITC PRA,,EOA,20240520 123447.843682943,,Se,22.43,580,VCVW,NYSE,VCW52500214035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMRE PRB,,EOA,20240520 154410.952169002,,Bu,25.37,100,VCVW,NYSE,VCW52500286068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NYCB PRU,,EOA,20240520 154337.951334132,,Bu,35.14,100,VCVW,NYSE,VCW52500285730,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CGAU,,EOA,20240520 093310.576820535,,Sh,7.23,600,VCVW,NYSE,VCW52500098534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CLDT PRA,,EOA,20240520 103522.261800093,,Sh,22.88,100,VCVW,NYSE,VCW52500153849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GTBP,,EOA,20240520 074246.792506714,,Bu,7.67,50,VCVW,NYSE,VCW52500043725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRC,,EOA,20240520 102643.088013023,,Se,19.36,100,VCVW,NYSE,VCW52500147783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240520 093037.881088589,,Se,22.78,500,VCVW,NYSE,VCW52500094708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BW PRA,,EOA,20240520 093408.621358721,,Bu,10.83,500,VCVW,NYSE,VCW52500099765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRIF PRJ,,EOA,20240520 140842.460862953,,Se,22.29,100,VCVW,NYSE,VCW52500248109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRF,,EOA,20240520 111310.872222272,,Se,23.11,100,VCVW,NYSE,VCW52500178610,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CLDT PRA,,EOA,20240520 103631.079010707,,Sh,22.34,100,VCVW,NYSE,VCW52500154558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF PRN,,EOA,20240520 155144.371775163,,Bu,16.76,300,VCVW,NYSE,VCW52500291002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GMRE PRA,,EOA,20240520 154533.228228024,,Bu,24.65,100,VCVW,NYSE,VCW52500286742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MTB PRJ,,EOA,20240520 093551.234581549,,Se,25.31,1000,VCVW,NYSE,VCW52500101757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WIRE,,EOA,20240520 094512.859575718,,Sh,281.5,50,VCVW,NYSE,VCW52500111641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,USB PRA,,EOA,20240520 150435.138508523,,Se,858.98,10,VCVW,NYSE,VCW52500267901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMS PRC,,EOA,20240520 155831.438747241,,Bu,18.51,125,VCVW,NYSE,VCW52500298673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BIGZ,,EOA,20240520 101858.048305586,,Bu,7.71,100,VCVW,NYSE,VCW52500142240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ECCC,,EOA,20240520 103002.051691452,,Bu,22.01,300,VCVW,NYSE,VCW52500150044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AACT U,,EOA,20240520 120208.316668704,,Se,10.77,2966,VCVW,NYSE,VCW52500203589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRC,,EOA,20240520 102646.686654854,,Se,19.38,100,VCVW,NYSE,VCW52500147829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HCXY,,EOA,20240520 102330.937880108,,Bu,24.98,100,VCVW,NYSE,VCW52500145609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJD,,EOA,20240520 111801.790281220,,Se,21.94,100,VCVW,NYSE,VCW52500181392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CAT,,EOA,20240520 092925.794472426,,Se,,15,VCVW,NYSE,VCW52500092042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEY PRI,,EOA,20240520 095907.147184967,,Sh,23.95,100,VCVW,NYSE,VCW52500125621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJC,,EOA,20240520 095051.597564668,,Bu,23.05,100,VCVW,NYSE,VCW52500117210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AKA,,EOA,20240520 134620.043783147,,Bu,25.65,500,VCVW,NYSE,VCW52500239108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FFIE,,EOA,20240520 093754.243677870,,Sh,1.97,100,VCVW,NYSE,VCW52500104042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240520 155534.638184811,,Bu,1741,10,VCVW,NYSE,VCW52500295153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VOYA PRB,,EOA,20240520 105936.011581251,,Bu,24.29,200,VCVW,NYSE,VCW52500170772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNTY,,EOA,20240520 130031.489514845,,Sh,30.36,50,VCVW,NYSE,VCW52500221797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AMR,,EOA,20240520 140215.373022624,,Sh,293.58,10,VCVW,NYSE,VCW52500245653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MET PRF,,EOA,20240520 101540.800997930,,Bu,20.62,100,VCVW,NYSE,VCW52500139857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DBRG PRJ,,EOA,20240520 102042.419680134,,Bu,22.96,100,VCVW,NYSE,VCW52500143643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RF PRE,,EOA,20240520 111013.648932877,,Se,18.06,100,VCVW,NYSE,VCW52500176984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TRTN PRA,,EOA,20240520 093100.286793735,,Sh,26.17,100,VCVW,NYSE,VCW52500095397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MOV,,EOA,20240520 093517.131825565,,Bu,27.58,500,VCVW,NYSE,VCW52500101074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLB,,EOA,20240520 134334.408924656,,Se,83.28,10,VCVW,NYSE,VCW52500237783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJC,,EOA,20240520 102403.303636946,,Bu,23.05,200,VCVW,NYSE,VCW52500145993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TJX,,EOA,20240520 092926.167316804,,Bu,,200,VCVW,NYSE,VCW52500092059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRF,,EOA,20240520 112023.189853237,,Sh,23.11,14,VCVW,NYSE,VCW52500182805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNMA,,EOA,20240520 095129.991221489,,Sh,25.34,200,VCVW,NYSE,VCW52500117901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RC PRE,,EOA,20240520 101314.936823813,,Se,18.59,100,VCVW,NYSE,VCW52500137997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRE PRJ,,EOA,20240520 105630.715434269,,Bu,19.96,100,VCVW,NYSE,VCW52500168700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240520 101435.887684835,,Bu,22.25,100,VCVW,NYSE,VCW52500138932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240520 100806.610044263,,Bu,22.21,200,VCVW,NYSE,VCW52500133937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRMW,,EOA,20240520 092821.740104356,,Se,,1000,VCVW,NYSE,VCW52500090277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMSD,,EOA,20240520 093809.255988541,,Bu,24.15,100,VCVW,NYSE,VCW52500104298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CADE PRA,,EOA,20240520 100153.216901867,,Sh,21.87,500,VCVW,NYSE,VCW52500128370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLB,,EOA,20240520 134358.553897821,,Sh,83.41,10,VCVW,NYSE,VCW52500237990,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MGR,,EOA,20240520 153841.373102461,,Sh,22.95,100,VCVW,NYSE,VCW52500283336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CADE PRA,,EOA,20240520 123549.886609436,,Bu,20.56,100,VCVW,NYSE,VCW52500214360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VLYPO,,EOA,20240520 100057.114427558,,Bu,24.77,100,VCVW,NYSE,VCW52500127475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,F PRD,,EOA,20240520 143753.430005405,,Se,24.84,100,VCVW,NYSE,VCW52500258905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,O PR,,EOA,20240520 094607.836413638,,Se,23.67,100,VCVW,NYSE,VCW52500112537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGM PRG,,EOA,20240520 141120.845605984,,Se,19.94,100,VCVW,NYSE,VCW52500249245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SNV PRE,,EOA,20240520 100614.445407753,,Sh,25.1,100,VCVW,NYSE,VCW52500132278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MTC,,EOA,20240520 125917.727671581,,Bu,1.4,1200,VCVW,NYSE,VCW52500221324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OPP PRB,,EOA,20240520 104846.331546515,,Se,19.38,100,VCVW,NYSE,VCW52500163824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEY PRI,,EOA,20240520 102633.636236080,,Sh,23.99,100,VCVW,NYSE,VCW52500147684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RC PRE,,EOA,20240520 101319.707398056,,Bu,18.38,100,VCVW,NYSE,VCW52500138042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CFG PRE,,EOA,20240520 100315.964696530,,Bu,19.72,100,VCVW,NYSE,VCW52500129598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NCZ PRA,,EOA,20240520 110437.403167959,,Bu,20.85,100,VCVW,NYSE,VCW52500173751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MFAO,,EOA,20240520 101358.172694171,,Bu,25.23,200,VCVW,NYSE,VCW52500138502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPMT PRA,,EOA,20240520 093907.724733570,,Bu,16.24,100,VCVW,NYSE,VCW52500105387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRJ,,EOA,20240520 154957.481705069,,Se,20.79,117,VCVW,NYSE,VCW52500289342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ASBA,,EOA,20240520 101343.095688029,,Bu,22.42,100,VCVW,NYSE,VCW52500138327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240520 124021.946534805,,Bu,1175.65,10,VCVW,NYSE,VCW52500215736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 093304.751610678,,Sh,1649.4,30,VCVW,NYSE,VCW52500098422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MGR,,EOA,20240520 153840.976543808,,Sh,22.95,100,VCVW,NYSE,VCW52500283328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF PRJ,,EOA,20240520 150239.594561017,,Bu,18.59,600,VCVW,NYSE,VCW52500267281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GL PRD,,EOA,20240520 092315.661357476,,Se,15.43,300,VCVW,NYSE,VCW52500085780,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRK,,EOA,20240520 101711.739600609,,Sh,20.43,100,VCVW,NYSE,VCW52500140939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RC PRE,,EOA,20240520 093114.012465226,,Bu,18.37,315,VCVW,NYSE,VCW52500095822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AUB PRA,,EOA,20240520 111646.184042070,,Bu,22.11,100,VCVW,NYSE,VCW52500180677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DSX PRB,,EOA,20240520 102233.897618862,,Bu,25.08,100,VCVW,NYSE,VCW52500144904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMRE PRB,,EOA,20240520 114426.751385231,,Bu,25.43,150,VCVW,NYSE,VCW52500195249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SAJ,,EOA,20240520 094225.251910473,,Bu,24.84,100,VCVW,NYSE,VCW52500108786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HIG PRG,,EOA,20240520 125414.545452871,,Se,25.02,77,VCVW,NYSE,VCW52500219897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRD,,EOA,20240520 155952.044217281,,Bu,18.76,50,VCVW,NYSE,VCW52500301031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VOYA PRB,,EOA,20240520 121332.063510650,,Sh,24.89,500,VCVW,NYSE,VCW52500207708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MET PRE,,EOA,20240520 102723.550897257,,Bu,24.01,144,VCVW,NYSE,VCW52500148254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ARL,,EOA,20240520 112312.007312468,,Bu,13.53,50,VCVW,NYSE,VCW52500184284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240520 095634.324143369,,Sh,22.56,100,VCVW,NYSE,VCW52500122942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240520 093636.678059741,,Sh,1179.9,20,VCVW,NYSE,VCW52500102585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PBI PRB,,EOA,20240520 142634.760290736,,Se,18.35,100,VCVW,NYSE,VCW52500254735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALTG PRA,,EOA,20240520 153249.577517666,,Se,26.08,128,VCVW,NYSE,VCW52500280405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 093157.581297164,,Bu,1643.02,10,VCVW,NYSE,VCW52500096830,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRC,,EOA,20240520 104221.725162068,,Bu,23.63,100,VCVW,NYSE,VCW52500159103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
